"population","relationship_type","sim_id","locus","loci_set","combined_LR"
"AfAm","half_siblings",1,"D18S51","core_13",0.5
"AfAm","half_siblings",1,"D19S433","core_13",1
"AfAm","half_siblings",1,"D1S1656","core_13",1
"AfAm","half_siblings",1,"D21S11","core_13",0.5
"AfAm","half_siblings",1,"D22S1045","core_13",1
"AfAm","half_siblings",1,"D2S1338","core_13",1
"AfAm","half_siblings",1,"D2S441","core_13",1
"AfAm","half_siblings",1,"D3S1358","core_13",0.90521327014218
"AfAm","half_siblings",1,"D5S818","core_13",0.5
"AfAm","half_siblings",1,"D6S1043","core_13",1
"AfAm","half_siblings",1,"D7S820","core_13",0.5
"AfAm","half_siblings",1,"D8S1179","core_13",1.35074626865672
"AfAm","half_siblings",1,"F13A01","core_13",1
"AfAm","half_siblings",1,"F13B","core_13",1
"AfAm","half_siblings",1,"FESFPS","core_13",1
"AfAm","half_siblings",1,"FGA","core_13",2.94285714285714
"AfAm","half_siblings",1,"LPL","core_13",1
"AfAm","half_siblings",1,"Penta_C","core_13",1
"AfAm","half_siblings",1,"Penta_D","core_13",1
"AfAm","half_siblings",1,"Penta_E","core_13",1
"AfAm","half_siblings",1,"SE33","core_13",1
"AfAm","half_siblings",1,"TH01","core_13",1
"AfAm","half_siblings",1,"TPOX","core_13",1.48061887787197
"AfAm","half_siblings",1,"vWA","core_13",2.17647058823529
"AfAm","half_siblings",2,"CSF1PO","core_13",1.00294117647059
"AfAm","half_siblings",2,"D10S1248","core_13",1
"AfAm","half_siblings",2,"D12S391","core_13",1
"AfAm","half_siblings",2,"D13S317","core_13",1.0979020979021
"AfAm","half_siblings",2,"D16S539","core_13",0.897674418604651
"AfAm","half_siblings",2,"D18S51","core_13",2.48837209302326
"AfAm","half_siblings",2,"D19S433","core_13",1
"AfAm","half_siblings",2,"D1S1656","core_13",1
"AfAm","half_siblings",2,"D21S11","core_13",2.08333333333333
"AfAm","half_siblings",2,"D22S1045","core_13",1
"AfAm","half_siblings",2,"D2S1338","core_13",1
"AfAm","half_siblings",2,"D2S441","core_13",1
"AfAm","half_siblings",2,"D3S1358","core_13",1.29741510500456
"AfAm","half_siblings",2,"D5S818","core_13",1.05882352941176
"AfAm","half_siblings",2,"D6S1043","core_13",1
"AfAm","half_siblings",2,"D7S820","core_13",1.11510791366906
"AfAm","half_siblings",2,"D8S1179","core_13",4.99680170575693
"AfAm","half_siblings",2,"F13A01","core_13",1
"AfAm","half_siblings",2,"F13B","core_13",1
"AfAm","half_siblings",2,"FESFPS","core_13",1
"AfAm","half_siblings",2,"FGA","core_13",2.61111111111111
"AfAm","half_siblings",2,"LPL","core_13",1
"AfAm","half_siblings",2,"Penta_C","core_13",1
"AfAm","half_siblings",2,"Penta_D","core_13",1
"AfAm","half_siblings",2,"Penta_E","core_13",1
"AfAm","half_siblings",2,"SE33","core_13",1
"AfAm","half_siblings",2,"TH01","core_13",1
"AfAm","half_siblings",2,"TPOX","core_13",1.94491525423729
"AfAm","half_siblings",2,"vWA","core_13",3.60909090909091
"AfAm","cousins",1,"CSF1PO","core_13",1
"AfAm","cousins",1,"D10S1248","core_13",1
"AfAm","cousins",1,"D12S391","core_13",1
"AfAm","cousins",1,"D13S317","core_13",0.875
"AfAm","cousins",1,"D16S539","core_13",1.217
"AfAm","cousins",1,"D18S51","core_13",1.2533185840708
"AfAm","cousins",1,"D19S433","core_13",1
"AfAm","cousins",1,"D1S1656","core_13",1
"AfAm","cousins",1,"D21S11","core_13",1.12946428571429
"AfAm","cousins",1,"D22S1045","core_13",1
"AfAm","cousins",1,"D2S1338","core_13",1
"AfAm","cousins",1,"D2S441","core_13",1
"AfAm","cousins",1,"D3S1358","core_13",0.875
"AfAm","cousins",1,"D5S818","core_13",0.959821428571429
"AfAm","cousins",1,"D6S1043","core_13",1
"AfAm","cousins",1,"D7S820","core_13",1.01201923076923
"AfAm","cousins",1,"D8S1179","core_13",0.875
"AfAm","cousins",1,"F13A01","core_13",1
"AfAm","cousins",1,"F13B","core_13",1
"AfAm","cousins",1,"FESFPS","core_13",1
"AfAm","cousins",1,"FGA","core_13",1.12946428571428
"AfAm","cousins",1,"LPL","core_13",1
"AfAm","cousins",1,"Penta_C","core_13",1
"AfAm","cousins",1,"Penta_D","core_13",1
"AfAm","cousins",1,"Penta_E","core_13",1
"AfAm","cousins",1,"SE33","core_13",1
"AfAm","cousins",1,"TH01","core_13",1
"AfAm","cousins",1,"TPOX","core_13",1.01998299319728
"AfAm","cousins",1,"vWA","core_13",1.0381679389313
"AfAm","cousins",2,"CSF1PO","core_13",1.08663366336634
"AfAm","cousins",2,"D10S1248","core_13",1
"AfAm","cousins",2,"D12S391","core_13",1
"AfAm","cousins",2,"D13S317","core_13",0.875
"AfAm","cousins",2,"D16S539","core_13",0.875
"AfAm","cousins",2,"D18S51","core_13",2.40178571428571
"AfAm","cousins",2,"D19S433","core_13",1
"AfAm","cousins",2,"D1S1656","core_13",1
"AfAm","cousins",2,"D21S11","core_13",0.875
"AfAm","cousins",2,"D22S1045","core_13",1
"AfAm","cousins",2,"D2S1338","core_13",1
"AfAm","cousins",2,"D2S441","core_13",1
"AfAm","cousins",2,"D3S1358","core_13",0.875
"AfAm","cousins",2,"D5S818","core_13",1.409375
"AfAm","cousins",2,"D6S1043","core_13",1
"AfAm","cousins",2,"D7S820","core_13",0.875
"AfAm","cousins",2,"D8S1179","core_13",1.11516853932584
"AfAm","cousins",2,"F13A01","core_13",1
"AfAm","cousins",2,"F13B","core_13",1
"AfAm","cousins",2,"FESFPS","core_13",1
"AfAm","cousins",2,"FGA","core_13",1.12946428571428
"AfAm","cousins",2,"LPL","core_13",1
"AfAm","cousins",2,"Penta_C","core_13",1
"AfAm","cousins",2,"Penta_D","core_13",1
"AfAm","cousins",2,"Penta_E","core_13",1
"AfAm","cousins",2,"SE33","core_13",1
"AfAm","cousins",2,"TH01","core_13",1
"AfAm","cousins",2,"TPOX","core_13",1.04482071713147
"AfAm","cousins",2,"vWA","core_13",0.875
"AfAm","second_cousins",1,"CSF1PO","core_13",1.60546875
"AfAm","second_cousins",1,"D10S1248","core_13",1
"AfAm","second_cousins",1,"D12S391","core_13",1
"AfAm","second_cousins",1,"D13S317","core_13",0.987912735849057
"AfAm","second_cousins",1,"D16S539","core_13",1.07109375
"AfAm","second_cousins",1,"D18S51","core_13",0.9375
"AfAm","second_cousins",1,"D19S433","core_13",1
"AfAm","second_cousins",1,"D1S1656","core_13",1
"AfAm","second_cousins",1,"D21S11","core_13",1.09017857142857
"AfAm","second_cousins",1,"D22S1045","core_13",1
"AfAm","second_cousins",1,"D2S1338","core_13",1
"AfAm","second_cousins",1,"D2S441","core_13",1
"AfAm","second_cousins",1,"D3S1358","core_13",1.03717688812557
"AfAm","second_cousins",1,"D5S818","core_13",0.979910714285714
"AfAm","second_cousins",1,"D6S1043","core_13",1
"AfAm","second_cousins",1,"D7S820","core_13",1.0304347826087
"AfAm","second_cousins",1,"D8S1179","core_13",0.9375
"AfAm","second_cousins",1,"F13A01","core_13",1
"AfAm","second_cousins",1,"F13B","core_13",1
"AfAm","second_cousins",1,"FESFPS","core_13",1
"AfAm","second_cousins",1,"FGA","core_13",1.1821771978022
"AfAm","second_cousins",1,"LPL","core_13",1
"AfAm","second_cousins",1,"Penta_C","core_13",1
"AfAm","second_cousins",1,"Penta_D","core_13",1
"AfAm","second_cousins",1,"Penta_E","core_13",1
"AfAm","second_cousins",1,"SE33","core_13",1
"AfAm","second_cousins",1,"TH01","core_13",1
"AfAm","second_cousins",1,"TPOX","core_13",1.00999149659864
"AfAm","second_cousins",1,"vWA","core_13",0.9375
"AfAm","second_cousins",2,"CSF1PO","core_13",1.05290841584158
"AfAm","second_cousins",2,"D10S1248","core_13",1
"AfAm","second_cousins",2,"D12S391","core_13",1
"AfAm","second_cousins",2,"D13S317","core_13",0.9375
"AfAm","second_cousins",2,"D16S539","core_13",1.01383928571429
"AfAm","second_cousins",2,"D18S51","core_13",0.9375
"AfAm","second_cousins",2,"D19S433","core_13",1
"AfAm","second_cousins",2,"D1S1656","core_13",1
"AfAm","second_cousins",2,"D21S11","core_13",0.9375
"AfAm","second_cousins",2,"D22S1045","core_13",1
"AfAm","second_cousins",2,"D2S1338","core_13",1
"AfAm","second_cousins",2,"D2S441","core_13",1
"AfAm","second_cousins",2,"D3S1358","core_13",1.08491379310345
"AfAm","second_cousins",2,"D5S818","core_13",1.004296875
"AfAm","second_cousins",2,"D6S1043","core_13",1
"AfAm","second_cousins",2,"D7S820","core_13",1.00600961538462
"AfAm","second_cousins",2,"D8S1179","core_13",1.00875
"AfAm","second_cousins",2,"F13A01","core_13",1
"AfAm","second_cousins",2,"F13B","core_13",1
"AfAm","second_cousins",2,"FESFPS","core_13",1
"AfAm","second_cousins",2,"FGA","core_13",0.9375
"AfAm","second_cousins",2,"LPL","core_13",1
"AfAm","second_cousins",2,"Penta_C","core_13",1
"AfAm","second_cousins",2,"Penta_D","core_13",1
"AfAm","second_cousins",2,"Penta_E","core_13",1
"AfAm","second_cousins",2,"SE33","core_13",1
"AfAm","second_cousins",2,"TH01","core_13",1
"AfAm","second_cousins",2,"TPOX","core_13",0.979955179282868
"AfAm","second_cousins",2,"vWA","core_13",1.07026397515528
"AfAm","unrelated",1,"CSF1PO","core_13",1
"AfAm","unrelated",1,"D10S1248","core_13",1
"AfAm","unrelated",1,"D12S391","core_13",1
"AfAm","unrelated",1,"D13S317","core_13",1
"AfAm","unrelated",1,"D16S539","core_13",1
"AfAm","unrelated",1,"D18S51","core_13",1
"AfAm","unrelated",1,"D19S433","core_13",1
"AfAm","unrelated",1,"D1S1656","core_13",1
"AfAm","unrelated",1,"D21S11","core_13",1
"AfAm","unrelated",1,"D22S1045","core_13",1
"AfAm","unrelated",1,"D2S1338","core_13",1
"AfAm","unrelated",1,"D2S441","core_13",1
"AfAm","unrelated",1,"D3S1358","core_13",1
"AfAm","unrelated",1,"D5S818","core_13",1
"AfAm","unrelated",1,"D6S1043","core_13",1
"AfAm","unrelated",1,"D7S820","core_13",1
"AfAm","unrelated",1,"D8S1179","core_13",1
"AfAm","unrelated",1,"F13A01","core_13",1
"AfAm","unrelated",1,"F13B","core_13",1
"AfAm","unrelated",1,"FESFPS","core_13",1
"AfAm","unrelated",1,"FGA","core_13",1
"AfAm","unrelated",1,"LPL","core_13",1
"AfAm","unrelated",1,"Penta_C","core_13",1
"AfAm","unrelated",1,"Penta_D","core_13",1
"AfAm","unrelated",1,"Penta_E","core_13",1
"AfAm","unrelated",1,"SE33","core_13",1
"AfAm","unrelated",1,"TH01","core_13",1
"AfAm","unrelated",1,"TPOX","core_13",1
"AfAm","unrelated",1,"vWA","core_13",1
"AfAm","unrelated",2,"CSF1PO","core_13",1
"AfAm","unrelated",2,"D10S1248","core_13",1
"AfAm","unrelated",2,"D12S391","core_13",1
"AfAm","unrelated",2,"D13S317","core_13",1
"AfAm","unrelated",2,"D16S539","core_13",1
"AfAm","unrelated",2,"D18S51","core_13",1
"AfAm","unrelated",2,"D19S433","core_13",1
"AfAm","unrelated",2,"D1S1656","core_13",1
"AfAm","unrelated",2,"D21S11","core_13",1
"AfAm","unrelated",2,"D22S1045","core_13",1
"AfAm","unrelated",2,"D2S1338","core_13",1
"AfAm","unrelated",2,"D2S441","core_13",1
"AfAm","unrelated",2,"D3S1358","core_13",1
"AfAm","unrelated",2,"D5S818","core_13",1
"AfAm","unrelated",2,"D6S1043","core_13",1
"AfAm","unrelated",2,"D7S820","core_13",1
"AfAm","unrelated",2,"D8S1179","core_13",1
"AfAm","unrelated",2,"F13A01","core_13",1
"AfAm","unrelated",2,"F13B","core_13",1
"AfAm","unrelated",2,"FESFPS","core_13",1
"AfAm","unrelated",2,"FGA","core_13",1
"AfAm","unrelated",2,"LPL","core_13",1
"AfAm","unrelated",2,"Penta_C","core_13",1
"AfAm","unrelated",2,"Penta_D","core_13",1
"AfAm","unrelated",2,"Penta_E","core_13",1
"AfAm","unrelated",2,"SE33","core_13",1
"AfAm","unrelated",2,"TH01","core_13",1
"AfAm","unrelated",2,"TPOX","core_13",1
"AfAm","unrelated",2,"vWA","core_13",1
"AfAm","unrelated",3,"CSF1PO","core_13",1
"AfAm","unrelated",3,"D10S1248","core_13",1
"AfAm","unrelated",3,"D12S391","core_13",1
"AfAm","unrelated",3,"D13S317","core_13",1
"AfAm","unrelated",3,"D16S539","core_13",1
"AfAm","unrelated",3,"D18S51","core_13",1
"AfAm","unrelated",3,"D19S433","core_13",1
"AfAm","unrelated",3,"D1S1656","core_13",1
"AfAm","unrelated",3,"D21S11","core_13",1
"AfAm","unrelated",3,"D22S1045","core_13",1
"AfAm","unrelated",3,"D2S1338","core_13",1
"AfAm","unrelated",3,"D2S441","core_13",1
"AfAm","unrelated",3,"D3S1358","core_13",1
"AfAm","unrelated",3,"D5S818","core_13",1
"AfAm","unrelated",3,"D6S1043","core_13",1
"AfAm","unrelated",3,"D7S820","core_13",1
"AfAm","unrelated",3,"D8S1179","core_13",1
"AfAm","unrelated",3,"F13A01","core_13",1
"AfAm","unrelated",3,"F13B","core_13",1
"AfAm","unrelated",3,"FESFPS","core_13",1
"AfAm","unrelated",3,"FGA","core_13",1
"AfAm","unrelated",3,"LPL","core_13",1
"AfAm","unrelated",3,"Penta_C","core_13",1
"AfAm","unrelated",3,"Penta_D","core_13",1
"AfAm","unrelated",3,"Penta_E","core_13",1
"AfAm","unrelated",3,"SE33","core_13",1
"AfAm","unrelated",3,"TH01","core_13",1
"AfAm","unrelated",3,"TPOX","core_13",1
"AfAm","unrelated",3,"vWA","core_13",1
"AfAm","unrelated",4,"CSF1PO","core_13",1
"AfAm","unrelated",4,"D10S1248","core_13",1
"AfAm","unrelated",4,"D12S391","core_13",1
"AfAm","unrelated",4,"D13S317","core_13",1
"AfAm","unrelated",4,"D16S539","core_13",1
"AfAm","unrelated",4,"D18S51","core_13",1
"AfAm","unrelated",4,"D19S433","core_13",1
"AfAm","unrelated",4,"D1S1656","core_13",1
"AfAm","unrelated",4,"D21S11","core_13",1
"AfAm","unrelated",4,"D22S1045","core_13",1
"AfAm","unrelated",4,"D2S1338","core_13",1
"AfAm","unrelated",4,"D2S441","core_13",1
"AfAm","unrelated",4,"D3S1358","core_13",1
"AfAm","unrelated",4,"D5S818","core_13",1
"AfAm","unrelated",4,"D6S1043","core_13",1
"AfAm","unrelated",4,"D7S820","core_13",1
"AfAm","unrelated",4,"D8S1179","core_13",1
"AfAm","unrelated",4,"F13A01","core_13",1
"AfAm","unrelated",4,"F13B","core_13",1
"AfAm","unrelated",4,"FESFPS","core_13",1
"AfAm","unrelated",4,"FGA","core_13",1
"AfAm","unrelated",4,"LPL","core_13",1
"AfAm","unrelated",4,"Penta_C","core_13",1
"AfAm","unrelated",4,"Penta_D","core_13",1
"AfAm","unrelated",4,"Penta_E","core_13",1
"AfAm","unrelated",4,"SE33","core_13",1
"AfAm","unrelated",4,"TH01","core_13",1
"AfAm","unrelated",4,"TPOX","core_13",1
"AfAm","unrelated",4,"vWA","core_13",1
"AfAm","unrelated",5,"CSF1PO","core_13",1
"AfAm","unrelated",5,"D10S1248","core_13",1
"AfAm","unrelated",5,"D12S391","core_13",1
"AfAm","unrelated",5,"D13S317","core_13",1
"AfAm","unrelated",5,"D16S539","core_13",1
"AfAm","unrelated",5,"D18S51","core_13",1
"AfAm","unrelated",5,"D19S433","core_13",1
"AfAm","unrelated",5,"D1S1656","core_13",1
"AfAm","unrelated",5,"D21S11","core_13",1
"AfAm","unrelated",5,"D22S1045","core_13",1
"AfAm","unrelated",5,"D2S1338","core_13",1
"AfAm","unrelated",5,"D2S441","core_13",1
"AfAm","unrelated",5,"D3S1358","core_13",1
"AfAm","unrelated",5,"D5S818","core_13",1
"AfAm","unrelated",5,"D6S1043","core_13",1
"AfAm","unrelated",5,"D7S820","core_13",1
"AfAm","unrelated",5,"D8S1179","core_13",1
"AfAm","unrelated",5,"F13A01","core_13",1
"AfAm","unrelated",5,"F13B","core_13",1
"AfAm","unrelated",5,"FESFPS","core_13",1
"AfAm","unrelated",5,"FGA","core_13",1
"AfAm","unrelated",5,"LPL","core_13",1
"AfAm","unrelated",5,"Penta_C","core_13",1
"AfAm","unrelated",5,"Penta_D","core_13",1
"AfAm","unrelated",5,"Penta_E","core_13",1
"AfAm","unrelated",5,"SE33","core_13",1
"AfAm","unrelated",5,"TH01","core_13",1
"AfAm","unrelated",5,"TPOX","core_13",1
"AfAm","unrelated",5,"vWA","core_13",1
"Cauc","parent_child",1,"CSF1PO","core_13",18.05
"Cauc","parent_child",1,"D10S1248","core_13",1
"Cauc","parent_child",1,"D12S391","core_13",1
"Cauc","parent_child",1,"D13S317","core_13",2.07471264367816
"Cauc","parent_child",1,"D16S539","core_13",0.795154185022026
"Cauc","parent_child",1,"D18S51","core_13",3.40566037735849
"Cauc","parent_child",1,"D19S433","core_13",1
"Cauc","parent_child",1,"D1S1656","core_13",1
"Cauc","parent_child",1,"D21S11","core_13",1.76960784313725
"Cauc","parent_child",1,"D22S1045","core_13",1
"Cauc","parent_child",1,"D2S1338","core_13",1
"Cauc","parent_child",1,"D2S441","core_13",1
"Cauc","parent_child",1,"D3S1358","core_13",3.66497461928934
"Cauc","parent_child",1,"D5S818","core_13",6.71900129701686
"Cauc","parent_child",1,"D6S1043","core_13",1
"Cauc","parent_child",1,"D7S820","core_13",1.95135135135135
"Cauc","parent_child",1,"D8S1179","core_13",3.00833333333334
"Cauc","parent_child",1,"F13A01","core_13",1
"Cauc","parent_child",1,"F13B","core_13",1
"Cauc","parent_child",1,"FESFPS","core_13",1
"Cauc","parent_child",1,"FGA","core_13",2.43918918918918
"Cauc","parent_child",1,"LPL","core_13",1
"Cauc","parent_child",1,"Penta_C","core_13",1
"Cauc","parent_child",1,"Penta_D","core_13",1
"Cauc","parent_child",1,"Penta_E","core_13",1
"Cauc","parent_child",1,"SE33","core_13",1
"Cauc","parent_child",1,"TH01","core_13",1
"Cauc","parent_child",1,"TPOX","core_13",0.952506596306068
"Cauc","parent_child",1,"vWA","core_13",1.23630136986302
"Cauc","parent_child",2,"CSF1PO","core_13",0.809417040358744
"Cauc","parent_child",2,"D10S1248","core_13",1
"Cauc","parent_child",2,"D12S391","core_13",1
"Cauc","parent_child",2,"D13S317","core_13",1.53617021276596
"Cauc","parent_child",2,"D16S539","core_13",0.795154185022026
"Cauc","parent_child",2,"D18S51","core_13",2.02808988764045
"Cauc","parent_child",2,"D19S433","core_13",1
"Cauc","parent_child",2,"D1S1656","core_13",1
"Cauc","parent_child",2,"D21S11","core_13",1.76960784313725
"Cauc","parent_child",2,"D22S1045","core_13",1
"Cauc","parent_child",2,"D2S1338","core_13",1
"Cauc","parent_child",2,"D2S441","core_13",1
"Cauc","parent_child",2,"D3S1358","core_13",1.1875
"Cauc","parent_child",2,"D5S818","core_13",0.702334630350195
"Cauc","parent_child",2,"D6S1043","core_13",1
"Cauc","parent_child",2,"D7S820","core_13",9.02500000000002
"Cauc","parent_child",2,"D8S1179","core_13",1.50416666666667
"Cauc","parent_child",2,"F13A01","core_13",1
"Cauc","parent_child",2,"F13B","core_13",1
"Cauc","parent_child",2,"FESFPS","core_13",1
"Cauc","parent_child",2,"FGA","core_13",2.79844961240311
"Cauc","parent_child",2,"LPL","core_13",1
"Cauc","parent_child",2,"Penta_C","core_13",1
"Cauc","parent_child",2,"Penta_D","core_13",1
"Cauc","parent_child",2,"Penta_E","core_13",1
"Cauc","parent_child",2,"SE33","core_13",1
"Cauc","parent_child",2,"TH01","core_13",1
"Cauc","parent_child",2,"TPOX","core_13",1.98351648351648
"Cauc","parent_child",2,"vWA","core_13",1.7609756097561
"Cauc","full_siblings",1,"CSF1PO","core_13",2.12566833390824
"Cauc","full_siblings",1,"D10S1248","core_13",1
"Cauc","full_siblings",1,"D12S391","core_13",1
"Cauc","full_siblings",1,"D13S317","core_13",10.8676470588235
"Cauc","full_siblings",1,"D16S539","core_13",5
"Cauc","full_siblings",1,"D18S51","core_13",0.983739837398374
"Cauc","full_siblings",1,"D19S433","core_13",1
"Cauc","full_siblings",1,"D1S1656","core_13",1
"Cauc","full_siblings",1,"D21S11","core_13",1.63846153846154
"Cauc","full_siblings",1,"D22S1045","core_13",1
"Cauc","full_siblings",1,"D2S1338","core_13",1
"Cauc","full_siblings",1,"D2S441","core_13",1
"Cauc","full_siblings",1,"D3S1358","core_13",6.86678873452132
"Cauc","full_siblings",1,"D5S818","core_13",0.894642857142856
"Cauc","full_siblings",1,"D6S1043","core_13",1
"Cauc","full_siblings",1,"D7S820","core_13",1.11778846153846
"Cauc","full_siblings",1,"D8S1179","core_13",5.48298319327732
"Cauc","full_siblings",1,"F13A01","core_13",1
"Cauc","full_siblings",1,"F13B","core_13",1
"Cauc","full_siblings",1,"FESFPS","core_13",1
"Cauc","full_siblings",1,"FGA","core_13",2.68918918918918
"Cauc","full_siblings",1,"LPL","core_13",1
"Cauc","full_siblings",1,"Penta_C","core_13",1
"Cauc","full_siblings",1,"Penta_D","core_13",1
"Cauc","full_siblings",1,"Penta_E","core_13",1
