"population","relationship_type","sim_id","loci_set","LR"
"Asian","cousins",8,"core_13",0.386000540687319
"Asian","cousins",9,"core_13",0.505207123996997
"Asian","cousins",10,"core_13",1.3878762676682
"Asian","second_cousins",1,"core_13",0.875897743224272
"Asian","second_cousins",2,"core_13",0.970976505670271
"Asian","second_cousins",3,"core_13",0.878768782179151
"Asian","second_cousins",4,"core_13",0.844620187288437
"Asian","second_cousins",5,"core_13",0.872250684735251
"Asian","second_cousins",6,"core_13",0.63862803385559
"Asian","second_cousins",7,"core_13",1.51540741418268
"Asian","second_cousins",8,"core_13",0.934137201760981
"Asian","second_cousins",9,"core_13",0.78282994394815
"Asian","second_cousins",10,"core_13",0.786268766546245
"Asian","unrelated",1,"core_13",1
"Asian","unrelated",2,"core_13",1
"Asian","unrelated",3,"core_13",1
"Asian","unrelated",4,"core_13",1
"Asian","unrelated",5,"core_13",1
"Asian","unrelated",6,"core_13",1
"Asian","unrelated",7,"core_13",1
"Asian","unrelated",8,"core_13",1
"Asian","unrelated",9,"core_13",1
"Asian","unrelated",10,"core_13",1
"Asian","unrelated",11,"core_13",1
"Asian","unrelated",12,"core_13",1
"Asian","unrelated",13,"core_13",1
"Asian","unrelated",14,"core_13",1
"Asian","unrelated",15,"core_13",1
"Asian","unrelated",16,"core_13",1
"Asian","unrelated",17,"core_13",1
"Asian","unrelated",18,"core_13",1
"Asian","unrelated",19,"core_13",1
"Asian","unrelated",20,"core_13",1
"Asian","unrelated",21,"core_13",1
"Asian","unrelated",22,"core_13",1
"Asian","unrelated",23,"core_13",1
"Asian","unrelated",24,"core_13",1
"Asian","unrelated",25,"core_13",1
"Asian","unrelated",26,"core_13",1
"Asian","unrelated",27,"core_13",1
"Asian","unrelated",28,"core_13",1
"Asian","unrelated",29,"core_13",1
"Asian","unrelated",30,"core_13",1
"Asian","unrelated",31,"core_13",1
"Asian","unrelated",32,"core_13",1
"Asian","unrelated",33,"core_13",1
"Asian","unrelated",34,"core_13",1
"Asian","unrelated",35,"core_13",1
"Asian","unrelated",36,"core_13",1
"Asian","unrelated",37,"core_13",1
"Asian","unrelated",38,"core_13",1
"Asian","unrelated",39,"core_13",1
"Asian","unrelated",40,"core_13",1
"Asian","unrelated",41,"core_13",1
"Asian","unrelated",42,"core_13",1
"Asian","unrelated",43,"core_13",1
"Asian","unrelated",44,"core_13",1
"Asian","unrelated",45,"core_13",1
"Asian","unrelated",46,"core_13",1
"Asian","unrelated",47,"core_13",1
"Asian","unrelated",48,"core_13",1
"Asian","unrelated",49,"core_13",1
"Asian","unrelated",50,"core_13",1
"Asian","unrelated",51,"core_13",1
"Asian","unrelated",52,"core_13",1
"Asian","unrelated",53,"core_13",1
"Asian","unrelated",54,"core_13",1
"Asian","unrelated",55,"core_13",1
"Asian","unrelated",56,"core_13",1
"Asian","unrelated",57,"core_13",1
"Asian","unrelated",58,"core_13",1
"Asian","unrelated",59,"core_13",1
"Asian","unrelated",60,"core_13",1
"Asian","unrelated",61,"core_13",1
"Asian","unrelated",62,"core_13",1
"Asian","unrelated",63,"core_13",1
"Asian","unrelated",64,"core_13",1
"Asian","unrelated",65,"core_13",1
"Asian","unrelated",66,"core_13",1
"Asian","unrelated",67,"core_13",1
"Asian","unrelated",68,"core_13",1
"Asian","unrelated",69,"core_13",1
"Asian","unrelated",70,"core_13",1
"Asian","unrelated",71,"core_13",1
"Asian","unrelated",72,"core_13",1
"Asian","unrelated",73,"core_13",1
"Asian","unrelated",74,"core_13",1
"Asian","unrelated",75,"core_13",1
"Asian","unrelated",76,"core_13",1
"Asian","unrelated",77,"core_13",1
"Asian","unrelated",78,"core_13",1
"Asian","unrelated",79,"core_13",1
"Asian","unrelated",80,"core_13",1
"Asian","unrelated",81,"core_13",1
"Asian","unrelated",82,"core_13",1
"Asian","unrelated",83,"core_13",1
"Asian","unrelated",84,"core_13",1
"Asian","unrelated",85,"core_13",1
"Asian","unrelated",86,"core_13",1
"Asian","unrelated",87,"core_13",1
"Asian","unrelated",88,"core_13",1
"Asian","unrelated",89,"core_13",1
"Asian","unrelated",90,"core_13",1
"Asian","unrelated",91,"core_13",1
"Asian","unrelated",92,"core_13",1
"Asian","unrelated",93,"core_13",1
"Asian","unrelated",94,"core_13",1
"Asian","unrelated",95,"core_13",1
"Asian","unrelated",96,"core_13",1
"Asian","unrelated",97,"core_13",1
"Asian","unrelated",98,"core_13",1
"Asian","unrelated",99,"core_13",1
"Asian","unrelated",100,"core_13",1
"all","parent_child",1,"identifiler_15",9571339.40951156
"all","parent_child",2,"identifiler_15",5056601.6655417
"all","parent_child",3,"identifiler_15",191286.543641177
"all","parent_child",4,"identifiler_15",187731.048478458
"all","parent_child",5,"identifiler_15",31031.2855251448
"all","parent_child",6,"identifiler_15",363843.562689092
"all","parent_child",7,"identifiler_15",2139232.01042626
"all","parent_child",8,"identifiler_15",7104.98773443289
"all","parent_child",9,"identifiler_15",87298.5125301778
"all","parent_child",10,"identifiler_15",2347787.36513335
"all","full_siblings",1,"identifiler_15",950540.849437961
"all","full_siblings",2,"identifiler_15",2095.53220873485
"all","full_siblings",3,"identifiler_15",1172.26103588169
"all","full_siblings",4,"identifiler_15",11028.0504238062
"all","full_siblings",5,"identifiler_15",13.9706759055842
"all","full_siblings",6,"identifiler_15",106436.267408562
"all","full_siblings",7,"identifiler_15",5.28496313613
"all","full_siblings",8,"identifiler_15",129.04100890926
"all","full_siblings",9,"identifiler_15",2577.55689479088
"all","full_siblings",10,"identifiler_15",38367.5014577484
"all","half_siblings",1,"identifiler_15",8.93937547150384
"all","half_siblings",2,"identifiler_15",33.5560572434087
"all","half_siblings",3,"identifiler_15",5643.66453508298
"all","half_siblings",4,"identifiler_15",36.7963809033169
"all","half_siblings",5,"identifiler_15",5.94490328113506
"all","half_siblings",6,"identifiler_15",435.336624621505
"all","half_siblings",7,"identifiler_15",0.0795289823146858
"all","half_siblings",8,"identifiler_15",1.69137257673965
"all","half_siblings",9,"identifiler_15",0.595846291500305
"all","half_siblings",10,"identifiler_15",7.55517648768399
"all","cousins",1,"identifiler_15",0.306129522449435
"all","cousins",2,"identifiler_15",1.12696596702655
"all","cousins",3,"identifiler_15",2.45687294724736
"all","cousins",4,"identifiler_15",2.8052061974305
"all","cousins",5,"identifiler_15",4.20503519238938
"all","cousins",6,"identifiler_15",4.1055514328254
"all","cousins",7,"identifiler_15",0.932038069549291
"all","cousins",8,"identifiler_15",2.14441127055507
"all","cousins",9,"identifiler_15",1.7153758766068
"all","cousins",10,"identifiler_15",1.07877062984652
"all","second_cousins",1,"identifiler_15",0.632989401059406
"all","second_cousins",2,"identifiler_15",0.846016601911295
"all","second_cousins",3,"identifiler_15",0.688251519330633
"all","second_cousins",4,"identifiler_15",2.1491858789639
"all","second_cousins",5,"identifiler_15",0.976711972590508
"all","second_cousins",6,"identifiler_15",0.849227951297195
"all","second_cousins",7,"identifiler_15",1.16832609705929
"all","second_cousins",8,"identifiler_15",0.718632516786803
"all","second_cousins",9,"identifiler_15",0.968079098327674
"all","second_cousins",10,"identifiler_15",1.1534411861098
"all","unrelated",1,"identifiler_15",1
"all","unrelated",2,"identifiler_15",1
"all","unrelated",3,"identifiler_15",1
"all","unrelated",4,"identifiler_15",1
"all","unrelated",5,"identifiler_15",1
"all","unrelated",6,"identifiler_15",1
"all","unrelated",7,"identifiler_15",1
"all","unrelated",8,"identifiler_15",1
"all","unrelated",9,"identifiler_15",1
"all","unrelated",10,"identifiler_15",1
"all","unrelated",11,"identifiler_15",1
"all","unrelated",12,"identifiler_15",1
"all","unrelated",13,"identifiler_15",1
"all","unrelated",14,"identifiler_15",1
"all","unrelated",15,"identifiler_15",1
"all","unrelated",16,"identifiler_15",1
"all","unrelated",17,"identifiler_15",1
"all","unrelated",18,"identifiler_15",1
"all","unrelated",19,"identifiler_15",1
"all","unrelated",20,"identifiler_15",1
"all","unrelated",21,"identifiler_15",1
"all","unrelated",22,"identifiler_15",1
"all","unrelated",23,"identifiler_15",1
"all","unrelated",24,"identifiler_15",1
"all","unrelated",25,"identifiler_15",1
"all","unrelated",26,"identifiler_15",1
"all","unrelated",27,"identifiler_15",1
"all","unrelated",28,"identifiler_15",1
"all","unrelated",29,"identifiler_15",1
"all","unrelated",30,"identifiler_15",1
"all","unrelated",31,"identifiler_15",1
"all","unrelated",32,"identifiler_15",1
"all","unrelated",33,"identifiler_15",1
"all","unrelated",34,"identifiler_15",1
"all","unrelated",35,"identifiler_15",1
"all","unrelated",36,"identifiler_15",1
"all","unrelated",37,"identifiler_15",1
"all","unrelated",38,"identifiler_15",1
"all","unrelated",39,"identifiler_15",1
"all","unrelated",40,"identifiler_15",1
"all","unrelated",41,"identifiler_15",1
"all","unrelated",42,"identifiler_15",1
"all","unrelated",43,"identifiler_15",1
"all","unrelated",44,"identifiler_15",1
"all","unrelated",45,"identifiler_15",1
"all","unrelated",46,"identifiler_15",1
"all","unrelated",47,"identifiler_15",1
"all","unrelated",48,"identifiler_15",1
"all","unrelated",49,"identifiler_15",1
"all","unrelated",50,"identifiler_15",1
"all","unrelated",51,"identifiler_15",1
"all","unrelated",52,"identifiler_15",1
"all","unrelated",53,"identifiler_15",1
"all","unrelated",54,"identifiler_15",1
"all","unrelated",55,"identifiler_15",1
"all","unrelated",56,"identifiler_15",1
"all","unrelated",57,"identifiler_15",1
"all","unrelated",58,"identifiler_15",1
"all","unrelated",59,"identifiler_15",1
"all","unrelated",60,"identifiler_15",1
"all","unrelated",61,"identifiler_15",1
"all","unrelated",62,"identifiler_15",1
"all","unrelated",63,"identifiler_15",1
"all","unrelated",64,"identifiler_15",1
"all","unrelated",65,"identifiler_15",1
"all","unrelated",66,"identifiler_15",1
"all","unrelated",67,"identifiler_15",1
"all","unrelated",68,"identifiler_15",1
"all","unrelated",69,"identifiler_15",1
"all","unrelated",70,"identifiler_15",1
"all","unrelated",71,"identifiler_15",1
"all","unrelated",72,"identifiler_15",1
"all","unrelated",73,"identifiler_15",1
"all","unrelated",74,"identifiler_15",1
"all","unrelated",75,"identifiler_15",1
"all","unrelated",76,"identifiler_15",1
"all","unrelated",77,"identifiler_15",1
"all","unrelated",78,"identifiler_15",1
"all","unrelated",79,"identifiler_15",1
"all","unrelated",80,"identifiler_15",1
"all","unrelated",81,"identifiler_15",1
"all","unrelated",82,"identifiler_15",1
"all","unrelated",83,"identifiler_15",1
"all","unrelated",84,"identifiler_15",1
"all","unrelated",85,"identifiler_15",1
"all","unrelated",86,"identifiler_15",1
"all","unrelated",87,"identifiler_15",1
"all","unrelated",88,"identifiler_15",1
"all","unrelated",89,"identifiler_15",1
"all","unrelated",90,"identifiler_15",1
"all","unrelated",91,"identifiler_15",1
"all","unrelated",92,"identifiler_15",1
"all","unrelated",93,"identifiler_15",1
"all","unrelated",94,"identifiler_15",1
"all","unrelated",95,"identifiler_15",1
"all","unrelated",96,"identifiler_15",1
"all","unrelated",97,"identifiler_15",1
"all","unrelated",98,"identifiler_15",1
"all","unrelated",99,"identifiler_15",1
"all","unrelated",100,"identifiler_15",1
"AfAm","parent_child",1,"identifiler_15",2149429.05406497
"AfAm","parent_child",2,"identifiler_15",410023.299582195
"AfAm","parent_child",3,"identifiler_15",134623.643973041
"AfAm","parent_child",4,"identifiler_15",72289.3272329776
"AfAm","parent_child",5,"identifiler_15",38378.6470763609
"AfAm","parent_child",6,"identifiler_15",1043.4575525321
"AfAm","parent_child",7,"identifiler_15",201949829.399732
"AfAm","parent_child",8,"identifiler_15",17269.8016329547
"AfAm","parent_child",9,"identifiler_15",5835.45155664155
"AfAm","parent_child",10,"identifiler_15",127600.052692983
"AfAm","full_siblings",1,"identifiler_15",150.77013782214
"AfAm","full_siblings",2,"identifiler_15",3371.97983207173
"AfAm","full_siblings",3,"identifiler_15",219306199.493176
"AfAm","full_siblings",4,"identifiler_15",38603591.2748972
"AfAm","full_siblings",5,"identifiler_15",67107.8661025409
"AfAm","full_siblings",6,"identifiler_15",8469.8513599813
"AfAm","full_siblings",7,"identifiler_15",3081672.18797759
"AfAm","full_siblings",8,"identifiler_15",2854.04093961108
"AfAm","full_siblings",9,"identifiler_15",6156.94684729687
"AfAm","full_siblings",10,"identifiler_15",68.6796312759736
"AfAm","half_siblings",1,"identifiler_15",79.8568516270559
"AfAm","half_siblings",2,"identifiler_15",2.31764146365289
"AfAm","half_siblings",3,"identifiler_15",7.6530647393357
"AfAm","half_siblings",4,"identifiler_15",2.480394463535
"AfAm","half_siblings",5,"identifiler_15",11.6500027923491
"AfAm","half_siblings",6,"identifiler_15",4.10422682689326
"AfAm","half_siblings",7,"identifiler_15",107.292891328211
"AfAm","half_siblings",8,"identifiler_15",0.144315707273048
"AfAm","half_siblings",9,"identifiler_15",175.67393379577
"AfAm","half_siblings",10,"identifiler_15",4.06074512047304
"AfAm","cousins",1,"identifiler_15",1.50134797608449
"AfAm","cousins",2,"identifiler_15",0.546739156208934
"AfAm","cousins",3,"identifiler_15",0.542294981927635
"AfAm","cousins",4,"identifiler_15",1.53027636545741
"AfAm","cousins",5,"identifiler_15",1.39103104947455
"AfAm","cousins",6,"identifiler_15",4.32515378993022
"AfAm","cousins",7,"identifiler_15",0.460644736516074
"AfAm","cousins",8,"identifiler_15",9.08921775527545
"AfAm","cousins",9,"identifiler_15",2.21641385131816
"AfAm","cousins",10,"identifiler_15",0.631248379177395
"AfAm","second_cousins",1,"identifiler_15",0.977424651449656
"AfAm","second_cousins",2,"identifiler_15",1.87245666449899
"AfAm","second_cousins",3,"identifiler_15",1.12495106696956
"AfAm","second_cousins",4,"identifiler_15",0.897364315900436
"AfAm","second_cousins",5,"identifiler_15",15.0822747685349
"AfAm","second_cousins",6,"identifiler_15",1.28962328773883
"AfAm","second_cousins",7,"identifiler_15",1.35125071481772
"AfAm","second_cousins",8,"identifiler_15",0.998541280519359
"AfAm","second_cousins",9,"identifiler_15",1.07799460451154
"AfAm","second_cousins",10,"identifiler_15",1.19229212513209
"AfAm","unrelated",1,"identifiler_15",1
"AfAm","unrelated",2,"identifiler_15",1
"AfAm","unrelated",3,"identifiler_15",1
"AfAm","unrelated",4,"identifiler_15",1
"AfAm","unrelated",5,"identifiler_15",1
"AfAm","unrelated",6,"identifiler_15",1
"AfAm","unrelated",7,"identifiler_15",1
"AfAm","unrelated",8,"identifiler_15",1
"AfAm","unrelated",9,"identifiler_15",1
"AfAm","unrelated",10,"identifiler_15",1
"AfAm","unrelated",11,"identifiler_15",1
"AfAm","unrelated",12,"identifiler_15",1
"AfAm","unrelated",13,"identifiler_15",1
"AfAm","unrelated",14,"identifiler_15",1
"AfAm","unrelated",15,"identifiler_15",1
"AfAm","unrelated",16,"identifiler_15",1
"AfAm","unrelated",17,"identifiler_15",1
"AfAm","unrelated",18,"identifiler_15",1
"AfAm","unrelated",19,"identifiler_15",1
"AfAm","unrelated",20,"identifiler_15",1
"AfAm","unrelated",21,"identifiler_15",1
"AfAm","unrelated",22,"identifiler_15",1
"AfAm","unrelated",23,"identifiler_15",1
"AfAm","unrelated",24,"identifiler_15",1
"AfAm","unrelated",25,"identifiler_15",1
"AfAm","unrelated",26,"identifiler_15",1
"AfAm","unrelated",27,"identifiler_15",1
"AfAm","unrelated",28,"identifiler_15",1
"AfAm","unrelated",29,"identifiler_15",1
"AfAm","unrelated",30,"identifiler_15",1
"AfAm","unrelated",31,"identifiler_15",1
"AfAm","unrelated",32,"identifiler_15",1
"AfAm","unrelated",33,"identifiler_15",1
"AfAm","unrelated",34,"identifiler_15",1
"AfAm","unrelated",35,"identifiler_15",1
"AfAm","unrelated",36,"identifiler_15",1
"AfAm","unrelated",37,"identifiler_15",1
"AfAm","unrelated",38,"identifiler_15",1
"AfAm","unrelated",39,"identifiler_15",1
"AfAm","unrelated",40,"identifiler_15",1
"AfAm","unrelated",41,"identifiler_15",1
"AfAm","unrelated",42,"identifiler_15",1
"AfAm","unrelated",43,"identifiler_15",1
"AfAm","unrelated",44,"identifiler_15",1
"AfAm","unrelated",45,"identifiler_15",1
"AfAm","unrelated",46,"identifiler_15",1
"AfAm","unrelated",47,"identifiler_15",1
"AfAm","unrelated",48,"identifiler_15",1
"AfAm","unrelated",49,"identifiler_15",1
"AfAm","unrelated",50,"identifiler_15",1
"AfAm","unrelated",51,"identifiler_15",1
"AfAm","unrelated",52,"identifiler_15",1
"AfAm","unrelated",53,"identifiler_15",1
"AfAm","unrelated",54,"identifiler_15",1
"AfAm","unrelated",55,"identifiler_15",1
"AfAm","unrelated",56,"identifiler_15",1
"AfAm","unrelated",57,"identifiler_15",1
"AfAm","unrelated",58,"identifiler_15",1
"AfAm","unrelated",59,"identifiler_15",1
"AfAm","unrelated",60,"identifiler_15",1
"AfAm","unrelated",61,"identifiler_15",1
"AfAm","unrelated",62,"identifiler_15",1
"AfAm","unrelated",63,"identifiler_15",1
"AfAm","unrelated",64,"identifiler_15",1
"AfAm","unrelated",65,"identifiler_15",1
"AfAm","unrelated",66,"identifiler_15",1
"AfAm","unrelated",67,"identifiler_15",1
"AfAm","unrelated",68,"identifiler_15",1
"AfAm","unrelated",69,"identifiler_15",1
"AfAm","unrelated",70,"identifiler_15",1
"AfAm","unrelated",71,"identifiler_15",1
"AfAm","unrelated",72,"identifiler_15",1
"AfAm","unrelated",73,"identifiler_15",1
"AfAm","unrelated",74,"identifiler_15",1
"AfAm","unrelated",75,"identifiler_15",1
"AfAm","unrelated",76,"identifiler_15",1
"AfAm","unrelated",77,"identifiler_15",1
"AfAm","unrelated",78,"identifiler_15",1
"AfAm","unrelated",79,"identifiler_15",1
"AfAm","unrelated",80,"identifiler_15",1
"AfAm","unrelated",81,"identifiler_15",1
"AfAm","unrelated",82,"identifiler_15",1
"AfAm","unrelated",83,"identifiler_15",1
"AfAm","unrelated",84,"identifiler_15",1
"AfAm","unrelated",85,"identifiler_15",1
"AfAm","unrelated",86,"identifiler_15",1
"AfAm","unrelated",87,"identifiler_15",1
"AfAm","unrelated",88,"identifiler_15",1
"AfAm","unrelated",89,"identifiler_15",1
"AfAm","unrelated",90,"identifiler_15",1
"AfAm","unrelated",91,"identifiler_15",1
"AfAm","unrelated",92,"identifiler_15",1
"AfAm","unrelated",93,"identifiler_15",1
"AfAm","unrelated",94,"identifiler_15",1
"AfAm","unrelated",95,"identifiler_15",1
"AfAm","unrelated",96,"identifiler_15",1
"AfAm","unrelated",97,"identifiler_15",1
"AfAm","unrelated",98,"identifiler_15",1
"AfAm","unrelated",99,"identifiler_15",1
"AfAm","unrelated",100,"identifiler_15",1
"Cauc","parent_child",1,"identifiler_15",11458.5104910834
"Cauc","parent_child",2,"identifiler_15",188032.55883628
"Cauc","parent_child",3,"identifiler_15",1444.79042332007
"Cauc","parent_child",4,"identifiler_15",11125.8249747527
"Cauc","parent_child",5,"identifiler_15",1835781.00516934
"Cauc","parent_child",6,"identifiler_15",4923.12154196836
"Cauc","parent_child",7,"identifiler_15",139313.934626821
"Cauc","parent_child",8,"identifiler_15",4284.6432912481
"Cauc","parent_child",9,"identifiler_15",3824517.53157404
"Cauc","parent_child",10,"identifiler_15",17851.0490923275
"Cauc","full_siblings",1,"identifiler_15",174.577718203561
"Cauc","full_siblings",2,"identifiler_15",74.1496274412182
"Cauc","full_siblings",3,"identifiler_15",108.100724970506
"Cauc","full_siblings",4,"identifiler_15",128.372699925885
"Cauc","full_siblings",5,"identifiler_15",2616.70818938599
"Cauc","full_siblings",6,"identifiler_15",256.240399870382
"Cauc","full_siblings",7,"identifiler_15",14135.0589642485
"Cauc","full_siblings",8,"identifiler_15",29558.6832014148
"Cauc","full_siblings",9,"identifiler_15",199498.710711036
"Cauc","full_siblings",10,"identifiler_15",1.45163851263709
"Cauc","half_siblings",1,"identifiler_15",17.4838024881674
"Cauc","half_siblings",2,"identifiler_15",21.3944406033593
"Cauc","half_siblings",3,"identifiler_15",0.795761893391531
"Cauc","half_siblings",4,"identifiler_15",117.635548577827
"Cauc","half_siblings",5,"identifiler_15",2.16804427965726
"Cauc","half_siblings",6,"identifiler_15",2002.90180727177
"Cauc","half_siblings",7,"identifiler_15",4.71738698148038
"Cauc","half_siblings",8,"identifiler_15",0.0691547474126578
"Cauc","half_siblings",9,"identifiler_15",46.4915895975647
"Cauc","half_siblings",10,"identifiler_15",12.6136194218564
"Cauc","cousins",1,"identifiler_15",2.1119123952047
"Cauc","cousins",2,"identifiler_15",0.58513779239743
"Cauc","cousins",3,"identifiler_15",4.3110138194274
"Cauc","cousins",4,"identifiler_15",0.684635795436573
"Cauc","cousins",5,"identifiler_15",1.19844393875064
"Cauc","cousins",6,"identifiler_15",0.678773224146343
"Cauc","cousins",7,"identifiler_15",0.855026020558994
"Cauc","cousins",8,"identifiler_15",3.14802377310726
"Cauc","cousins",9,"identifiler_15",1.39847695123493
"Cauc","cousins",10,"identifiler_15",1.51378138187036
"Cauc","second_cousins",1,"identifiler_15",0.907997872546396
"Cauc","second_cousins",2,"identifiler_15",1.13392347799503
"Cauc","second_cousins",3,"identifiler_15",1.25685871987815
"Cauc","second_cousins",4,"identifiler_15",0.764106097721287
"Cauc","second_cousins",5,"identifiler_15",0.95098107857556
"Cauc","second_cousins",6,"identifiler_15",0.823732190083165
"Cauc","second_cousins",7,"identifiler_15",1.19756999718723
"Cauc","second_cousins",8,"identifiler_15",2.70240694377939
"Cauc","second_cousins",9,"identifiler_15",0.526077600320163
"Cauc","second_cousins",10,"identifiler_15",0.734447015895832
"Cauc","unrelated",1,"identifiler_15",1
"Cauc","unrelated",2,"identifiler_15",1
"Cauc","unrelated",3,"identifiler_15",1
"Cauc","unrelated",4,"identifiler_15",1
"Cauc","unrelated",5,"identifiler_15",1
"Cauc","unrelated",6,"identifiler_15",1
"Cauc","unrelated",7,"identifiler_15",1
"Cauc","unrelated",8,"identifiler_15",1
"Cauc","unrelated",9,"identifiler_15",1
"Cauc","unrelated",10,"identifiler_15",1
"Cauc","unrelated",11,"identifiler_15",1
"Cauc","unrelated",12,"identifiler_15",1
"Cauc","unrelated",13,"identifiler_15",1
"Cauc","unrelated",14,"identifiler_15",1
"Cauc","unrelated",15,"identifiler_15",1
"Cauc","unrelated",16,"identifiler_15",1
"Cauc","unrelated",17,"identifiler_15",1
"Cauc","unrelated",18,"identifiler_15",1
"Cauc","unrelated",19,"identifiler_15",1
"Cauc","unrelated",20,"identifiler_15",1
"Cauc","unrelated",21,"identifiler_15",1
"Cauc","unrelated",22,"identifiler_15",1
"Cauc","unrelated",23,"identifiler_15",1
"Cauc","unrelated",24,"identifiler_15",1
"Cauc","unrelated",25,"identifiler_15",1
"Cauc","unrelated",26,"identifiler_15",1
"Cauc","unrelated",27,"identifiler_15",1
"Cauc","unrelated",28,"identifiler_15",1
"Cauc","unrelated",29,"identifiler_15",1
"Cauc","unrelated",30,"identifiler_15",1
"Cauc","unrelated",31,"identifiler_15",1
"Cauc","unrelated",32,"identifiler_15",1
"Cauc","unrelated",33,"identifiler_15",1
"Cauc","unrelated",34,"identifiler_15",1
"Cauc","unrelated",35,"identifiler_15",1
"Cauc","unrelated",36,"identifiler_15",1
"Cauc","unrelated",37,"identifiler_15",1
"Cauc","unrelated",38,"identifiler_15",1
"Cauc","unrelated",39,"identifiler_15",1
"Cauc","unrelated",40,"identifiler_15",1
"Cauc","unrelated",41,"identifiler_15",1
"Cauc","unrelated",42,"identifiler_15",1
"Cauc","unrelated",43,"identifiler_15",1
"Cauc","unrelated",44,"identifiler_15",1
"Cauc","unrelated",45,"identifiler_15",1
"Cauc","unrelated",46,"identifiler_15",1
"Cauc","unrelated",47,"identifiler_15",1
"Cauc","unrelated",48,"identifiler_15",1
"Cauc","unrelated",49,"identifiler_15",1
"Cauc","unrelated",50,"identifiler_15",1
"Cauc","unrelated",51,"identifiler_15",1
"Cauc","unrelated",52,"identifiler_15",1
"Cauc","unrelated",53,"identifiler_15",1
"Cauc","unrelated",54,"identifiler_15",1
"Cauc","unrelated",55,"identifiler_15",1
"Cauc","unrelated",56,"identifiler_15",1
"Cauc","unrelated",57,"identifiler_15",1
"Cauc","unrelated",58,"identifiler_15",1
"Cauc","unrelated",59,"identifiler_15",1
"Cauc","unrelated",60,"identifiler_15",1
"Cauc","unrelated",61,"identifiler_15",1
"Cauc","unrelated",62,"identifiler_15",1
"Cauc","unrelated",63,"identifiler_15",1
"Cauc","unrelated",64,"identifiler_15",1
"Cauc","unrelated",65,"identifiler_15",1
"Cauc","unrelated",66,"identifiler_15",1
"Cauc","unrelated",67,"identifiler_15",1
"Cauc","unrelated",68,"identifiler_15",1
"Cauc","unrelated",69,"identifiler_15",1
"Cauc","unrelated",70,"identifiler_15",1
"Cauc","unrelated",71,"identifiler_15",1
"Cauc","unrelated",72,"identifiler_15",1
"Cauc","unrelated",73,"identifiler_15",1
"Cauc","unrelated",74,"identifiler_15",1
"Cauc","unrelated",75,"identifiler_15",1
"Cauc","unrelated",76,"identifiler_15",1
"Cauc","unrelated",77,"identifiler_15",1
"Cauc","unrelated",78,"identifiler_15",1
"Cauc","unrelated",79,"identifiler_15",1
"Cauc","unrelated",80,"identifiler_15",1
"Cauc","unrelated",81,"identifiler_15",1
"Cauc","unrelated",82,"identifiler_15",1
"Cauc","unrelated",83,"identifiler_15",1
"Cauc","unrelated",84,"identifiler_15",1
"Cauc","unrelated",85,"identifiler_15",1
"Cauc","unrelated",86,"identifiler_15",1
"Cauc","unrelated",87,"identifiler_15",1
"Cauc","unrelated",88,"identifiler_15",1
"Cauc","unrelated",89,"identifiler_15",1
"Cauc","unrelated",90,"identifiler_15",1
"Cauc","unrelated",91,"identifiler_15",1
"Cauc","unrelated",92,"identifiler_15",1
"Cauc","unrelated",93,"identifiler_15",1
"Cauc","unrelated",94,"identifiler_15",1
"Cauc","unrelated",95,"identifiler_15",1
"Cauc","unrelated",96,"identifiler_15",1
"Cauc","unrelated",97,"identifiler_15",1
"Cauc","unrelated",98,"identifiler_15",1
"Cauc","unrelated",99,"identifiler_15",1
"Cauc","unrelated",100,"identifiler_15",1
"Hispanic","parent_child",1,"identifiler_15",81345.3626436943
"Hispanic","parent_child",2,"identifiler_15",416100.199861599
"Hispanic","parent_child",3,"identifiler_15",2597.88459424029
"Hispanic","parent_child",4,"identifiler_15",114510.533543065
"Hispanic","parent_child",5,"identifiler_15",134513.677606587
"Hispanic","parent_child",6,"identifiler_15",63887.5380987041
"Hispanic","parent_child",7,"identifiler_15",27883.507337338
"Hispanic","parent_child",8,"identifiler_15",11824.5182576188
"Hispanic","parent_child",9,"identifiler_15",38349.337395877
"Hispanic","parent_child",10,"identifiler_15",39268.7616124674
"Hispanic","full_siblings",1,"identifiler_15",0.0381913881075489
"Hispanic","full_siblings",2,"identifiler_15",44.3529221374052
"Hispanic","full_siblings",3,"identifiler_15",16694.5082722154
"Hispanic","full_siblings",4,"identifiler_15",93730.9472056867
"Hispanic","full_siblings",5,"identifiler_15",2.54141755050733
"Hispanic","full_siblings",6,"identifiler_15",2750.28419539484
"Hispanic","full_siblings",7,"identifiler_15",75.698711165092
"Hispanic","full_siblings",8,"identifiler_15",48.8695408013362
"Hispanic","full_siblings",9,"identifiler_15",1982.79161605204
"Hispanic","full_siblings",10,"identifiler_15",108.029952555065
"Hispanic","half_siblings",1,"identifiler_15",3.58360727966146
"Hispanic","half_siblings",2,"identifiler_15",1.71264813733293
"Hispanic","half_siblings",3,"identifiler_15",44.915956650409
"Hispanic","half_siblings",4,"identifiler_15",1.48183055107293
"Hispanic","half_siblings",5,"identifiler_15",18.0331972496878
"Hispanic","half_siblings",6,"identifiler_15",0.870744164171068
"Hispanic","half_siblings",7,"identifiler_15",1678.1729942234
"Hispanic","half_siblings",8,"identifiler_15",6.67893047234183
"Hispanic","half_siblings",9,"identifiler_15",0.151524752974474
